initial_alias,name
ENSMUSG00000075703,Selenoi
ENSMUSG00000074746,Pdzd8
ENSMUSG00000016200,Syt14
ENSMUSG00000027822,Slc33a1
ENSMUSG00000025958,Creb1
ENSMUSG00000021236,Entpd5
ENSMUSG00000036591,Arhgap21
ENSMUSG00000026663,Atf6
ENSMUSG00000034158,Lrrc58
ENSMUSG00000053846,Lipg
ENSMUSG00000083732,Gm14197
ENSMUSG00000028158,Mttp
ENSMUSG00000022000,Zc3h13
ENSMUSG00000024472,Dcp2
ENSMUSG00000033149,Phldb2
ENSMUSG00000026220,Slc16a14
ENSMUSG00000031274,Col4a5
ENSMUSG00000031558,Slit2
ENSMUSG00000047888,Tnrc6b
ENSMUSG00000067365,Tmem128
ENSMUSG00000039047,Pigk
ENSMUSG00000015365,Mov10l1
ENSMUSG00000073650,Catip
ENSMUSG00000040855,Reps2
ENSMUSG00000031202,Rab39b
ENSMUSG00000034647,Ankrd12
ENSMUSG00000006014,Prg4
ENSMUSG00000102742,Pcdhga11
ENSMUSG00000114524,Gm48357
ENSMUSG00000056124,B4galt6
ENSMUSG00000025290,Rps24
ENSMUSG00000038587,Akap12
ENSMUSG00000091625,Lsm5
ENSMUSG00000002997,Prkar2b
ENSMUSG00000027828,Ssr3
ENSMUSG00000032420,Nt5e
ENSMUSG00000016239,Lonrf3
ENSMUSG00000108446,Gm44997
ENSMUSG00000035000,Dpp4
ENSMUSG00000107881,Gm44250
ENSMUSG00000026110,Mgat4a
ENSMUSG00000037876,Jmjd1c
ENSMUSG00000034724,Cnot6l
ENSMUSG00000102960,Gm37943
ENSMUSG00000033964,Zbtb41
ENSMUSG00000117295,Gm5492
ENSMUSG00000031613,Hpgd
ENSMUSG00000035849,Krt222
ENSMUSG00000029076,Sdf4
ENSMUSG00000025823,Pdia4
ENSMUSG00000098905,Zfp953
ENSMUSG00000099478,Gm28370
ENSMUSG00000020962,Gtf2a1
ENSMUSG00000022865,Cxadr
ENSMUSG00000021556,Golm1
ENSMUSG00000052889,Prkcb
ENSMUSG00000033949,Trim36
ENSMUSG00000089774,Slc5a3
ENSMUSG00000087370,Tmem170b
ENSMUSG00000028195,Ccn1
ENSMUSG00000064325,Hhip
ENSMUSG00000019889,Ptprk
ENSMUSG00000028173,Wls
ENSMUSG00000033107,Rnf125
ENSMUSG00000072568,Lratd2
ENSMUSG00000030424,Zfp939
ENSMUSG00000117313,Gm49838
ENSMUSG00000010051,Hyal1
ENSMUSG00000114555,Gm48706
ENSMUSG00000100215,Gm8292
ENSMUSG00000105304,Gm43696
ENSMUSG00000026032,Ndufb3
ENSMUSG00000116212,Gm18979
ENSMUSG00000083798,Gm14584
ENSMUSG00000021124,Vti1b
ENSMUSG00000017418,Arl5b
ENSMUSG00000039221,Rpl22l1
ENSMUSG00000034551,Hdx
ENSMUSG00000020585,Laptm4a
ENSMUSG00000113069,Gm48541
ENSMUSG00000028211,Trp53inp1
ENSMUSG00000041220,Elovl6
ENSMUSG00000061601,Pclo
ENSMUSG00000040118,Cacna2d1
ENSMUSG00000043259,Fam13c
ENSMUSG00000048279,Sacs
ENSMUSG00000011831,Evi5
ENSMUSG00000034243,Golgb1
ENSMUSG00000028128,F3
ENSMUSG00000054720,Lrrc8c
ENSMUSG00000056666,Retsat
ENSMUSG00000116423,Gm7085
ENSMUSG00000038497,Tmco3
ENSMUSG00000035762,Tmem161b
ENSMUSG00000063663,Brwd3
ENSMUSG00000026469,Xpr1
ENSMUSG00000040618,Pck2
ENSMUSG00000028412,Slc44a1
ENSMUSG00000021917,Spcs1
ENSMUSG00000032705,Exd2
ENSMUSG00000110656,Gm20735
ENSMUSG00000100620,Gm28277
ENSMUSG00000044067,Gpr22
ENSMUSG00000027344,Fsip1
ENSMUSG00000041889,Shisa4
ENSMUSG00000103497,Gm37407
ENSMUSG00000090110,Cmc4
ENSMUSG00000043153,Crppa
ENSMUSG00000082292,Gm12250
ENSMUSG00000081244,Gm13529
ENSMUSG00000038147,Cd84
ENSMUSG00000002688,Prkd1
ENSMUSG00000082002,Gm6568
ENSMUSG00000067851,Arfgef1
ENSMUSG00000055725,Paqr3
ENSMUSG00000029390,Tmed2
ENSMUSG00000024304,Cdh2
ENSMUSG00000048833,Slc39a9
ENSMUSG00000033060,Lmo7
ENSMUSG00000028998,Tomm7
ENSMUSG00000013878,Rnf170
ENSMUSG00000024099,Ndufv2
ENSMUSG00000020570,Sypl
ENSMUSG00000060336,Zfp937
ENSMUSG00000029781,Fkbp9
ENSMUSG00000040537,Adam22
ENSMUSG00000031325,4930519F16Rik
ENSMUSG00000051285,Pcmtd1
ENSMUSG00000056268,Dennd1b
ENSMUSG00000083328,Gm11826
ENSMUSG00000038776,Ephx1
ENSMUSG00000026980,Ly75
ENSMUSG00000025289,Prdx4
ENSMUSG00000047492,Inhbe
ENSMUSG00000042564,Fam227a
ENSMUSG00000034308,Sdr42e1
ENSMUSG00000109652,Gm45555
ENSMUSG00000031996,Aplp2
ENSMUSG00000032018,Sc5d
ENSMUSG00000102950,Gm37018
ENSMUSG00000022261,Sdc2
ENSMUSG00000035202,Lars2
ENSMUSG00000040836,Gpr161
ENSMUSG00000007458,M6pr
ENSMUSG00000036282,Naa30
ENSMUSG00000021135,Slc10a1
ENSMUSG00000114424,Gm47414
ENSMUSG00000023169,Slc38a1
ENSMUSG00000001942,Siae
ENSMUSG00000057503,Or5b106
ENSMUSG00000026495,Efcab2
ENSMUSG00000020953,Coch
ENSMUSG00000113424,Gm48161
ENSMUSG00000063810,Alms1
ENSMUSG00000022797,Tfrc
ENSMUSG00000105247,Gm42519
ENSMUSG00000046607,Hrk
ENSMUSG00000037818,Abhd18
ENSMUSG00000023106,Denr
ENSMUSG00000004031,Brinp2
ENSMUSG00000022723,Crybg3
ENSMUSG00000047146,Tet1
ENSMUSG00000032253,Phip
ENSMUSG00000022323,Rida
ENSMUSG00000015804,Med28
ENSMUSG00000031684,Slc10a7
ENSMUSG00000021171,Esyt2
ENSMUSG00000056342,Usp34
ENSMUSG00000015882,Lcorl
ENSMUSG00000024270,Slc39a6
ENSMUSG00000103769,Gm7343
ENSMUSG00000096661,Gm15069
ENSMUSG00000041794,Myrip
ENSMUSG00000105476,Gm35439
ENSMUSG00000114507,Gm30747
ENSMUSG00000111664,Gm48865
ENSMUSG00000037541,Shank2
ENSMUSG00000103485,Gm38001
ENSMUSG00000106666,Gm43587
ENSMUSG00000106045,Gm42996
ENSMUSG00000067931,Zfp948
ENSMUSG00000066749,Or8b9
ENSMUSG00000020940,Efcab15
ENSMUSG00000047230,Cldn2
ENSMUSG00000073408,Mucl3
ENSMUSG00000051527,Usp29
ENSMUSG00000081033,Gm14797
ENSMUSG00000081541,Gm13940
ENSMUSG00000104020,Gm37215
ENSMUSG00000066178,6030445D17Rik
ENSMUSG00000082852,Gm12021
ENSMUSG00000099746,Ppnr
ENSMUSG00000105289,Gm43483
ENSMUSG00000110521,Or7d12-ps1
ENSMUSG00000111710,Gm47145
ENSMUSG00000072809,9330160F10Rik
ENSMUSG00000060715,1700019A02Rik
ENSMUSG00000020000,Moxd1
ENSMUSG00000035184,Fam124a
ENSMUSG00000067279,Ppp1r3c
ENSMUSG00000026765,Lypd6b
ENSMUSG00000052295,8030423F21Rik
ENSMUSG00000102451,Gm37655
ENSMUSG00000118296,Gm19100
ENSMUSG00000094462,Gm21028
ENSMUSG00000104401,Gm20750
ENSMUSG00000104170,Gm37702
ENSMUSG00000082831,Gm12591
ENSMUSG00000112782,Gm7940
ENSMUSG00000106820,D5Ertd605e
ENSMUSG00000079481,Nhsl2
ENSMUSG00000085884,Gm15342
ENSMUSG00000074415,Mir100hg
ENSMUSG00000039683,Sdk1
ENSMUSG00000021198,Unc79
ENSMUSG00000092392,Gm20546
ENSMUSG00000103285,Gm37274
ENSMUSG00000044791,Setd2
ENSMUSG00000039952,Dag1
ENSMUSG00000006586,Runx1t1
ENSMUSG00000042246,Tmc7
ENSMUSG00000026667,Uhmk1
ENSMUSG00000073988,Ttpa
ENSMUSG00000020664,Dld
ENSMUSG00000028403,Zdhhc21
ENSMUSG00000025314,Ptprj
ENSMUSG00000051147,Nat2
ENSMUSG00000038594,Cep85l
ENSMUSG00000113911,Gm21930
ENSMUSG00000036339,Tmem260
ENSMUSG00000110277,Gm45871
ENSMUSG00000111080,Gm20300
ENSMUSG00000020674,Pxdn
ENSMUSG00000086598,Btbd18
ENSMUSG00000020601,Trib2
ENSMUSG00000065304,Gm23245
ENSMUSG00000112557,Gm47626
ENSMUSG00000037161,Mgarp
ENSMUSG00000019876,Pkib
ENSMUSG00000041654,Slc39a11
ENSMUSG00000038668,Lpar1
ENSMUSG00000022454,Nell2
ENSMUSG00000030465,Psd3
ENSMUSG00000038127,Ccdc50
ENSMUSG00000026683,Nuf2
ENSMUSG00000000402,Egfl6
ENSMUSG00000029848,Stra8
ENSMUSG00000042460,C1galt1
ENSMUSG00000041390,Mdfic
ENSMUSG00000118708,n-R5s195
ENSMUSG00000029334,Prkg2
ENSMUSG00000027955,Gask1b
ENSMUSG00000037316,Bag4
ENSMUSG00000038970,Lmtk2
ENSMUSG00000034275,Igsf9b
ENSMUSG00000092390,Gm20541
ENSMUSG00000021054,Sgpp1
ENSMUSG00000024758,Rtn3
ENSMUSG00000028647,Mycbp
ENSMUSG00000022698,Naa50
ENSMUSG00000002900,Lamb1
ENSMUSG00000026384,Ptpn4
ENSMUSG00000069833,Ahnak
ENSMUSG00000073164,2410018L13Rik
ENSMUSG00000032611,1700102P08Rik
ENSMUSG00000026639,Lamb3
ENSMUSG00000003814,Calr
ENSMUSG00000037251,Pomk
ENSMUSG00000093846,Gm4425
ENSMUSG00000049872,Calhm5
ENSMUSG00000026116,Tmem131
ENSMUSG00000062742,Gm5239
ENSMUSG00000021589,Rhobtb3
ENSMUSG00000021578,Ccdc127
ENSMUSG00000073016,Uprt
ENSMUSG00000042569,Dhrs7b
ENSMUSG00000097504,4930516B21Rik
ENSMUSG00000063362,Alg11
ENSMUSG00000066441,Rdh11
ENSMUSG00000063450,Syne2
ENSMUSG00000024109,Nrxn1
ENSMUSG00000044162,Tnip3
ENSMUSG00000108137,Gm44053
ENSMUSG00000019848,Popdc3
ENSMUSG00000027377,Mall
ENSMUSG00000028558,Calr4
ENSMUSG00000045573,Penk
ENSMUSG00000087644,Gm14703
ENSMUSG00000020225,Tmbim4
ENSMUSG00000003452,Bicd1
ENSMUSG00000117964,Gm36043
ENSMUSG00000022836,Mylk
ENSMUSG00000091635,Vmn2r13
ENSMUSG00000040167,Ikzf5
ENSMUSG00000102715,Gm6209
ENSMUSG00002075058,Gm54369
ENSMUSG00000029126,Nsg1
ENSMUSG00000110266,Gm32742
ENSMUSG00000020461,Clhc1
ENSMUSG00000108926,Gm10988
ENSMUSG00000027811,4930579G24Rik
ENSMUSG00000103722,2700078F05Rik
ENSMUSG00000020326,Ccng1
ENSMUSG00000037280,Galnt6
ENSMUSG00000026094,Stk17b
ENSMUSG00000026335,Pam
ENSMUSG00000030208,Emp1
ENSMUSG00000073893,Or5p52
ENSMUSG00000003746,Man1a
ENSMUSG00000040681,Hmgn1
ENSMUSG00000050931,Sgms2
ENSMUSG00000020290,Xpo1
ENSMUSG00000060002,Chpt1
ENSMUSG00000110282,B930086L07Rik
ENSMUSG00000039891,Txlnb
ENSMUSG00000032002,Dcun1d5
ENSMUSG00000054666,Or10h28
ENSMUSG00000113831,Gm49602
ENSMUSG00000043279,Trim56
ENSMUSG00000094772,Rpl29-ps2
ENSMUSG00000039552,Rsph4a
ENSMUSG00000056220,Pla2g4a
ENSMUSG00000055240,Zfp101
ENSMUSG00000066113,Adamtsl1
ENSMUSG00000038393,Txnip
ENSMUSG00000031617,Tmem184c
ENSMUSG00000022311,Csmd3
ENSMUSG00000005640,Insrr
ENSMUSG00000115837,9130002K18Rik
ENSMUSG00000024664,Fads3
ENSMUSG00000104379,Gm37509
ENSMUSG00000074281,Gm12522
ENSMUSG00000058145,Adamts17
ENSMUSG00000083718,Ccnb2-ps
ENSMUSG00000009575,Cbx5
ENSMUSG00000031232,Magt1
ENSMUSG00000083705,Gm8624
ENSMUSG00000014353,Tmem87b
ENSMUSG00000031904,Slc7a6
ENSMUSG00000029468,P2rx7
ENSMUSG00000021703,Serinc5
ENSMUSG00000007656,Arpp19
ENSMUSG00000104095,Gm37315
ENSMUSG00000049950,Rpp38
ENSMUSG00000027722,Spata5
ENSMUSG00000042682,Selenok
ENSMUSG00000026399,Cd55
ENSMUSG00000037470,Uggt1
ENSMUSG00000055188,Rbm3os
ENSMUSG00000104548,Gm43857
ENSMUSG00000108968,Gm45011
ENSMUSG00000114800,Gm31600
ENSMUSG00000020717,Pecam1
ENSMUSG00000026361,Cdc73
ENSMUSG00000031292,Cdkl5
ENSMUSG00000047187,Rab2a
ENSMUSG00000019891,Dcbld1
ENSMUSG00000056899,Immp2l
ENSMUSG00000022021,Diaph3
ENSMUSG00000034210,Efcab14
ENSMUSG00000026385,Dbi
ENSMUSG00000033906,Zdhhc15
ENSMUSG00000118952,n-R5s2
ENSMUSG00000039108,Lsm14b
ENSMUSG00000067768,Xlr4b
ENSMUSG00000040969,Arhgef38
ENSMUSG00000097356,Gm26774
ENSMUSG00000051652,Lrrc3
ENSMUSG00000035781,R3hdm4
ENSMUSG00000015354,Pcolce2
ENSMUSG00000107026,Gm7504
ENSMUSG00000021969,Zdhhc20
ENSMUSG00000067215,Usp51
ENSMUSG00000021120,Pigh
ENSMUSG00000056579,Tug1
ENSMUSG00000026644,Acbd7
ENSMUSG00000024085,Man2a1
ENSMUSG00000084762,Platr3
ENSMUSG00000027499,Pkia
ENSMUSG00000085208,Brip1os
ENSMUSG00000059493,Nhs
ENSMUSG00000038648,Creb3l2
ENSMUSG00000020462,Cfap36
ENSMUSG00000038784,Cnot4
ENSMUSG00000107023,Gm42715
ENSMUSG00000104901,Gm42692
ENSMUSG00000020571,Pdia6
ENSMUSG00000020576,Nbas
ENSMUSG00000023068,Nus1
ENSMUSG00000117113,Gm49883
ENSMUSG00000048490,Nrip1
ENSMUSG00000030861,Acadsb
ENSMUSG00000073197,5730507C01Rik
ENSMUSG00000100865,Gm9320
ENSMUSG00000027359,Slc27a2
ENSMUSG00000118234,Gm50115
ENSMUSG00000106320,Gm42992
ENSMUSG00000064339,mt-Rnr2
ENSMUSG00000019846,Lama4
ENSMUSG00000073987,Ggh
ENSMUSG00000028519,Dab1
ENSMUSG00000055480,Zfp458
ENSMUSG00000026836,Acvr1
ENSMUSG00000102496,Gm36989
ENSMUSG00000026864,Hspa5
ENSMUSG00000070855,Or10ag54
ENSMUSG00000102559,Gm37570
ENSMUSG00000015652,Steap1
ENSMUSG00000033713,Foxn3
ENSMUSG00000065734,Snord49a
ENSMUSG00000024811,Tnks2
ENSMUSG00000031532,Saraf
ENSMUSG00000027035,Cers6
ENSMUSG00000032336,Nptn
ENSMUSG00000016382,Pls3
ENSMUSG00000034303,Ccdc15
ENSMUSG00000033952,Aspm
ENSMUSG00000035776,Cd99l2
ENSMUSG00000024294,Mib1
ENSMUSG00000116295,Gm32885
ENSMUSG00000040520,Manea
ENSMUSG00000104577,Gm6641
ENSMUSG00000030265,Kras
ENSMUSG00000068284,Usf3
ENSMUSG00000031246,Sh3bgrl
ENSMUSG00000026463,Atp2b4
ENSMUSG00000026466,Tor1aip1
ENSMUSG00000028252,Ccnc
ENSMUSG00000031328,Flna
ENSMUSG00000047789,Slc38a9
ENSMUSG00000020128,Vps54
ENSMUSG00000117635,Gm41653
ENSMUSG00000114723,5530402G07Rik
ENSMUSG00000114411,Gm48176
ENSMUSG00000115594,Gm46497
ENSMUSG00000114971,Gm49162
ENSMUSG00000021453,Gadd45g
ENSMUSG00000116389,Gm49504
ENSMUSG00000081408,Gm15047
ENSMUSG00000084394,Gm8111
ENSMUSG00000097888,Gm26682
ENSMUSG00000041566,Tssk1
ENSMUSG00000116604,Gm49745
ENSMUSG00000068680,Gm10248
ENSMUSG00000053852,Adgrg4
ENSMUSG00000087335,4930526F13Rik
ENSMUSG00000093954,Gm16867
ENSMUSG00000114151,Gm47442
ENSMUSG00000071036,Gm10309
ENSMUSG00000114936,Gm47061
ENSMUSG00000099261,Mir6984
ENSMUSG00000024215,Spdef
ENSMUSG00000115568,Tiaf2
ENSMUSG00000116776,Gm46544
ENSMUSG00000050295,Foxc1
ENSMUSG00000015396,Cd83
ENSMUSG00000112944,Gm48885
ENSMUSG00000082630,Gm14834
ENSMUSG00000086534,Gm16758
ENSMUSG00000048218,Amigo2
ENSMUSG00000113919,Gm34466
ENSMUSG00000089317,Snord123
ENSMUSG00000113897,Gm48227
ENSMUSG00000113387,Gm31508
ENSMUSG00000117131,Gm41506
ENSMUSG00000114857,Gm48770
ENSMUSG00000118074,Gm31907
ENSMUSG00000085340,Gm16335
ENSMUSG00000086812,Gm8978
ENSMUSG00000114249,Gm47709
ENSMUSG00000097855,A930007I19Rik
ENSMUSG00000062282,Gm10113
ENSMUSG00000100733,4932411K12Rik
ENSMUSG00000118169,Gm50249
ENSMUSG00000115155,Gm49182
ENSMUSG00000022468,Endou
ENSMUSG00000114802,Cts7-ps
ENSMUSG00000083020,Gm15331
ENSMUSG00000031255,Sytl4
ENSMUSG00000088647,Gm26487
ENSMUSG00000116386,Gm49538
ENSMUSG00000031181,Ctag2
ENSMUSG00000081106,Gm7155
ENSMUSG00000115699,Gm6961
ENSMUSG00000020566,Atp6v1c2
ENSMUSG00000115418,Gm49296
ENSMUSG00000085924,Gm8980
ENSMUSG00000067971,Or5o1
ENSMUSG00000113354,Gm20789
ENSMUSG00000001661,Hoxc6
ENSMUSG00000113093,Gm36862
ENSMUSG00000114714,Gm48763
ENSMUSG00000114994,Gm49097
ENSMUSG00000115446,Gm49186
ENSMUSG00000081735,Gm14530
ENSMUSG00000117100,A330072L02Rik
ENSMUSG00000089907,Gm16169
ENSMUSG00000114592,Gm5042
ENSMUSG00000021281,Tnfaip2
ENSMUSG00000114383,Gm3963
ENSMUSG00000081807,Gm14849
ENSMUSG00000119205,n-R5s5
ENSMUSG00000094914,Trav9d-2
ENSMUSG00000117473,Gm33948
ENSMUSG00000055523,Gucy2g
ENSMUSG00000114454,Gm48567
ENSMUSG00000047786,Lix1
ENSMUSG00000115521,Gm34198
ENSMUSG00000041886,Macc1
ENSMUSG00000083062,Gm14980
ENSMUSG00000085984,1700001G11Rik
ENSMUSG00000022215,Fitm1
ENSMUSG00000093796,Rps12-ps23
ENSMUSG00000045201,Lrrc3b
ENSMUSG00000096446,Gm8104
ENSMUSG00000081986,Gm14841
ENSMUSG00000078289,Gm10923
ENSMUSG00000037798,Mat1a
ENSMUSG00000072421,Gm10357
ENSMUSG00000068196,Col8a1
ENSMUSG00000109745,1700018G05Rik
ENSMUSG00000102756,Gm37054
ENSMUSG00000109100,Or5b110-ps1
ENSMUSG00000065602,Mirlet7f-2
ENSMUSG00000091670,Vmn2r105
ENSMUSG00000103916,Gm38071
ENSMUSG00000021730,Hcn1
ENSMUSG00000076145,Mir679
ENSMUSG00000115133,Gm20167
ENSMUSG00000115579,Gm49156
ENSMUSG00000113907,Gm47167
ENSMUSG00000085865,Gm15966
ENSMUSG00000072884,Gm10433
ENSMUSG00000116582,Gm36169
ENSMUSG00000086142,Ppp4r3c-ps
ENSMUSG00000079014,Serpina3i
ENSMUSG00000056380,Gpr50
ENSMUSG00000040605,Bace2
ENSMUSG00000023979,Guca1b
ENSMUSG00000065429,Mir345
ENSMUSG00000112756,Gm48014
ENSMUSG00000116849,Gm49710
ENSMUSG00000116600,Gm49707
ENSMUSG00000119229,Mir3070a
ENSMUSG00000117044,Gm35097
ENSMUSG00000095438,Mir133a-1hg
ENSMUSG00000103378,Gm37176
ENSMUSG00000086188,Gm15169
ENSMUSG00000022762,Ncam2
ENSMUSG00000066392,Nrxn3
ENSMUSG00000051969,Tlr11
ENSMUSG00000113794,Gm36607
ENSMUSG00000114191,Gm18631
ENSMUSG00000082354,Gm378
ENSMUSG00000095917,Or11g7
ENSMUSG00000083419,Gm14485
ENSMUSG00000097077,Gm16712
ENSMUSG00000070141,Mir494
ENSMUSG00000112459,Gm47689
ENSMUSG00000113845,Gm39473
ENSMUSG00000097209,AU022754
ENSMUSG00000055748,Gsdmc4
ENSMUSG00000111959,Gm18503
ENSMUSG00000116124,Gm49420
ENSMUSG00000051980,Casr
ENSMUSG00000016327,Atp1b4
ENSMUSG00000054409,Tmem74
ENSMUSG00000116624,Gm49706
ENSMUSG00000098096,Gm26969
ENSMUSG00000087839,Gm23955
ENSMUSG00000097546,Gm26749
ENSMUSG00000114292,Gm6076
ENSMUSG00000064646,Gm23300
ENSMUSG00000116660,9030404E10Rik
ENSMUSG00000038725,Pkhd1l1
ENSMUSG00000113078,Gm48734
ENSMUSG00000093433,Gm18415
ENSMUSG00000082621,Rpl7a-ps13
ENSMUSG00000022512,Cldn1
ENSMUSG00000035910,Dcdc2a
ENSMUSG00000114235,F530104D19Rik
ENSMUSG00002076754,Gm54834
ENSMUSG00000116173,Gm32126
ENSMUSG00000059336,Slc14a1
ENSMUSG00000112974,Gm18026
ENSMUSG00000117285,Gm49863
ENSMUSG00000025739,Gng13
ENSMUSG00000082311,Gm14791
ENSMUSG00000117801,Gm50391
ENSMUSG00000091078,Gm17218
ENSMUSG00000051225,Fam83a
ENSMUSG00000116031,D030024E09Rik
ENSMUSG00000115685,D730044K07Rik
ENSMUSG00000022577,Ly6h
ENSMUSG00000085122,4933404K08Rik
ENSMUSG00000082382,Gm14970
ENSMUSG00000064653,Gm26129
ENSMUSG00000113338,A530046M15Rik
ENSMUSG00000119058,Gm22628
ENSMUSG00000113432,8430406P12Rik
ENSMUSG00000090199,Gm16029
ENSMUSG00000113576,Gm47658
ENSMUSG00000114080,Gm47661
ENSMUSG00000104959,Gm18131
ENSMUSG00000116331,B230214G05Rik
ENSMUSG00000093429,Vmn1r-ps145
ENSMUSG00000114823,Gm31630
ENSMUSG00000113557,Gm47657
ENSMUSG00000065374,Gm22738
ENSMUSG00000117265,Gm49847
ENSMUSG00000064481,Gm23737
ENSMUSG00000113228,4930471E15Rik
ENSMUSG00000114901,Gm47462
ENSMUSG00000108896,Gm20136
ENSMUSG00000092322,Esp36
ENSMUSG00000079467,Gm14966
ENSMUSG00000043549,Fam90a1b
ENSMUSG00000103141,Gm37741
ENSMUSG00000069299,Vmn1r188
ENSMUSG00000111978,Gm48268
ENSMUSG00000115486,Gm49017
ENSMUSG00000084214,Gm14825
ENSMUSG00000099917,Vmn1r215
ENSMUSG00000080794,Vmn1r-ps132
ENSMUSG00000064777,Gm25204
ENSMUSG00000103201,Gm37329
ENSMUSG00002075175,Gm55425
ENSMUSG00000107206,Gm42736
ENSMUSG00000111256,Gm48094
ENSMUSG00000063760,Rnf217
ENSMUSG00000112367,A230081H15Rik
ENSMUSG00000107012,4930528J11Rik
ENSMUSG00000106990,Gm42547
ENSMUSG00000107177,Gm43845
ENSMUSG00000029754,Dlx6
ENSMUSG00000106719,Gm42556
ENSMUSG00000105873,Gm43708
ENSMUSG00000105453,Gm43702
ENSMUSG00000106247,Gm43720
ENSMUSG00000065514,Mir106b
ENSMUSG00000023328,Ache
ENSMUSG00000001739,Cldn15
ENSMUSG00000072612,Gm10382
ENSMUSG00000111900,Gm47377
ENSMUSG00000110832,Gm48125
ENSMUSG00000106590,Gm42879
ENSMUSG00000111892,Gm47641
ENSMUSG00000086849,Gm13840
ENSMUSG00000107340,Gm42789
ENSMUSG00000052848,C130026L21Rik
ENSMUSG00000054932,Afp
ENSMUSG00000070704,Ugt2b36
ENSMUSG00000106598,Gm43532
ENSMUSG00000107238,Gm42758
ENSMUSG00000087541,Hopxos
ENSMUSG00000112792,Gm38407
ENSMUSG00000111778,Gm30676
ENSMUSG00000063252,Gm4744
ENSMUSG00000107473,Gm44255
ENSMUSG00000065728,Gm26175
ENSMUSG00000107900,Gm5723
ENSMUSG00000112118,Gm18039
ENSMUSG00000092552,Gm4287
ENSMUSG00000107835,Gm43999
ENSMUSG00000068263,Efcc1
ENSMUSG00000030047,Arhgap25
ENSMUSG00000097108,Gm26581
ENSMUSG00000030046,Bmp10
ENSMUSG00000090256,Alms1-ps1
ENSMUSG00000087578,Ccdc142os
ENSMUSG00000109556,Gm38843
ENSMUSG00000107627,Gm19244
ENSMUSG00000076498,Trbc2
ENSMUSG00000099181,Mir6905
ENSMUSG00000115644,Vmn1r17
ENSMUSG00000004655,Aqp1
ENSMUSG00000098179,Gm8709
ENSMUSG00000073067,9130019P16Rik
ENSMUSG00000085696,Hoxaas3
ENSMUSG00000107660,Gm6559
ENSMUSG00000108275,Gm7880
ENSMUSG00000107712,Gm43870
ENSMUSG00000108189,Gm43887
ENSMUSG00000107606,Gm43873
ENSMUSG00000108123,Gm43884
ENSMUSG00000106735,A330058E17Rik
ENSMUSG00000112157,4930545H06Rik
ENSMUSG00000107930,Gm44162
ENSMUSG00000107136,Gm42466
ENSMUSG00000050395,Tnfsf15
ENSMUSG00000083943,Gm11483
ENSMUSG00000084309,Mup-ps20
ENSMUSG00000112631,Gm48555
ENSMUSG00000112660,Gm48761
ENSMUSG00000070983,Or13d1
ENSMUSG00000039653,Baat
ENSMUSG00000064782,Gm22685
ENSMUSG00000039774,Galnt12
ENSMUSG00000028332,Hemgn
ENSMUSG00000083685,Gm12412
ENSMUSG00000070997,1700055D18Rik
ENSMUSG00000089028,Gm25010
ENSMUSG00000112466,Gm29674
ENSMUSG00000078722,Gm12394
ENSMUSG00000095348,Gm3892
ENSMUSG00000028441,1110017D15Rik
ENSMUSG00000046593,Tmem215
ENSMUSG00000081148,Gm11891
ENSMUSG00000103000,Gm37900
ENSMUSG00000054934,Kcnmb4
ENSMUSG00000020169,Best3
ENSMUSG00000112796,Gm40770
ENSMUSG00000095826,Gm9002
ENSMUSG00000104597,B230334C09Rik
ENSMUSG00000040016,Ptger3
ENSMUSG00000078161,Erich3
ENSMUSG00000039005,Tlr4
ENSMUSG00000043753,Dmrta1
ENSMUSG00000085690,Gm12629
ENSMUSG00000078349,AW011738
ENSMUSG00000106859,Gm42737
ENSMUSG00000112108,4930551I15Rik
ENSMUSG00000105184,Gm42537
ENSMUSG00000105136,8030487O14Rik
ENSMUSG00000104547,Gm43022
ENSMUSG00000086422,4930421P07Rik
ENSMUSG00000051246,Msantd1
ENSMUSG00000107128,Gm42867
ENSMUSG00000106743,Gm42847
ENSMUSG00000104569,Gm43054
ENSMUSG00000106048,Gm42444
ENSMUSG00000119877,Gm24019
ENSMUSG00000028946,Hes3
ENSMUSG00000070877,Ldlrad1
ENSMUSG00000083811,Gm13071
ENSMUSG00000087513,Gm13236
ENSMUSG00000083562,Gm13234
ENSMUSG00000028584,Lrrc38
ENSMUSG00000103366,C630004L07Rik
ENSMUSG00000078235,Fam43b
ENSMUSG00000078519,2310026L22Rik
ENSMUSG00000082149,Gm13002
ENSMUSG00000028813,CK137956
ENSMUSG00000087011,Gm12930
ENSMUSG00000081423,Gm12882
ENSMUSG00000086554,9530034E10Rik
ENSMUSG00000108219,Gm44101
ENSMUSG00000097378,B230208H11Rik
ENSMUSG00002076123,Gm55673
ENSMUSG00000103887,Gm37008
ENSMUSG00000109748,Gm35392
ENSMUSG00000010435,Spaca7
ENSMUSG00000109089,4833411C07Rik
ENSMUSG00000109291,Gm2814
ENSMUSG00000062152,Rpl21-ps14
ENSMUSG00000031494,Cd209a
ENSMUSG00000074491,Clec4g
ENSMUSG00000098593,Mir7064
ENSMUSG00000094819,Or13a20
ENSMUSG00000111297,Gm6082
ENSMUSG00000062712,Or2j6
ENSMUSG00000050866,Clrn3
ENSMUSG00000109570,Gm44624
ENSMUSG00000108808,Gm45204
ENSMUSG00000104107,Gm37879
